,date,real_output,StandardScaler_LR,MinMaxScaler_LR,MaxAbsScaler_LR,RobustScaler_LR,QuantileTransformer-Normal_LR,QuantileTransformer-Uniform_LR,PowerTransformer-Yeo-Johnson_LR,Normalizer_LR,StandardScaler_RFR,MinMaxScaler_RFR,MaxAbsScaler_RFR,RobustScaler_RFR,QuantileTransformer-Normal_RFR,QuantileTransformer-Uniform_RFR,PowerTransformer-Yeo-Johnson_RFR,Normalizer_RFR
31433,1566493200000,0.35,0.844656746672617,0.8446567466726211,0.8446567466726123,0.8446567466726151,2.8173432471452893,2.3076992525746385,2.3223989584677054,0.7549662512166746,1.2723,1.2723,1.2535000000000003,1.2564000000000002,1.2612999999999999,1.2549,0.7332999999999998,1.2982961795539325
31434,1566496800000,0.09,0.0,0.0,0.0,0.0,1.8448729900375302,1.7875160823907428,0.6967206830984829,0.0,0.08619999999999997,0.08619999999999997,0.08749999999999997,0.08749999999999997,0.09699999999999996,0.09709999999999995,0.09359999999999992,1.2982961795539325
31435,1566500400000,0.01,0.0,0.0,0.0,0.0,0.8477999851751439,0.2757238203627965,0.0,0.0,0.009200000000000007,0.009200000000000007,0.009200000000000007,0.009200000000000007,0.008900000000000007,0.008900000000000007,0.003000000000000001,1.2982961795539325
31436,1566504000000,0.01,0.0,0.0,0.0,0.0,0.8505015370045759,0.2857771640757486,0.0,0.0,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.004500000000000002,1.2982961795539325
31437,1566507600000,0.0,0.08340820969646834,0.08340820969647089,0.08340820969647034,0.08340820969646891,1.1355213937733069,0.6043516795177895,0.0,0.0027006494602042075,0.009500000000000007,0.009500000000000007,0.009500000000000007,0.009500000000000007,0.009400000000000007,0.009400000000000007,0.0020000000000000005,1.2982961795539325
31438,1566511200000,0.0,0.0570682602856285,0.057068260285631556,0.0570682602856305,0.05706826028563047,0.7671133819981362,0.12094295648513098,0.0,0.0,0.008700000000000006,0.008700000000000006,0.008700000000000006,0.008700000000000006,0.008700000000000006,0.008700000000000006,1.4233680834103643e-06,1.2982961795539325
31439,1566514800000,0.0,0.08838944649591807,0.08838944649592029,0.08838944649592051,0.08838944649591926,0.4413219869709528,0.0,0.0,0.011066107918726864,0.0,0.0,0.0,0.0,0.0,0.0,1.4233680834103643e-06,1.2982961795539325
31440,1566518400000,0.0,0.13494880090344474,0.13494880090344508,0.1349488009034463,0.13494880090344474,0.0,0.0,0.0,0.0647814851435875,0.0,0.0,0.0,0.0,0.0,0.0,1.4233680834103643e-06,1.2982961795539325
31441,1566522000000,0.0,0.17597097479235568,0.17597097479235668,0.17597097479235746,0.17597097479235624,0.0,0.0,0.0,0.10398366814494553,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,7.930214115781125e-08,1.2982961795539325
31442,1566525600000,0.0,0.23203674611388148,0.23203674611388192,0.23203674611388259,0.23203674611388203,0.0,0.0,0.0,0.16480999054278733,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,7.930214115781125e-08,1.2982961795539325
31443,1566529200000,0.01,0.3027085002042318,0.30270850020423234,0.30270850020423445,0.3027085002042327,0.0,0.0,0.0,0.231285328695229,0.010200000000000008,0.010200000000000008,0.010200000000000008,0.010200000000000008,0.010200000000000008,0.010200000000000008,7.930214115781125e-08,1.2982961795539325
31444,1566532800000,0.04,0.37864938306711804,0.3786493830671191,0.3786493830671196,0.37864938306711904,1.3910859814317416,1.0288321828305744,0.014985207296152048,0.3042218595103381,0.02040000000000001,0.021400000000000002,0.02040000000000001,0.021400000000000002,0.019100000000000013,0.019100000000000013,0.020000000000000014,1.2982961795539325
31445,1566536400000,0.62,0.517644347149439,0.5176443471494397,0.5176443471494405,0.5176443471494397,1.9496335925173156,1.8137538177390202,1.023881880946138,0.4390980418515982,0.5400000000000003,0.5400000000000003,0.5424000000000002,0.5424000000000002,0.5118000000000001,0.5093000000000001,0.4601999999999997,1.2982961795539325
31446,1566540000000,0.99,1.1865084955233856,1.1865084955233867,1.1865084955233858,1.1865084955233862,3.131549385923501,2.554876194134775,2.5648910370543785,1.1003736647864635,1.4552999999999994,1.4673999999999996,1.4454999999999996,1.4528999999999996,1.4039999999999995,1.402299999999999,1.4381999999999988,1.2982961795539325
31447,1566543600000,0.87,1.5695364233914937,1.5695364233914941,1.5695364233914928,1.5695364233914932,3.083136238167216,3.2014674473877887,2.915862736310757,1.4734859880774178,1.7925000000000006,1.8194000000000006,1.8149000000000004,1.7849000000000004,1.9285999999999999,1.9246999999999996,1.716800000000001,1.2982961795539325
31448,1566547200000,0.86,1.5156789596536204,1.515678959653623,1.51567895965362,1.5156789596536206,3.0422175051041727,3.309729703239262,3.076637182330364,1.4009994813265623,1.2647000000000002,1.2587000000000002,1.2675,1.2661000000000002,1.3778000000000004,1.3695000000000002,1.1868000000000003,1.2982961795539325
31449,1566550800000,1.77,1.6201531733380556,1.6201531733380583,1.6201531733380543,1.620153173338055,2.94199897130685,3.1960695396348107,3.202963985968972,1.4901684867709095,1.3182000000000005,1.3081000000000003,1.2928000000000006,1.2922000000000005,1.4378000000000009,1.443400000000001,1.1926,1.2982961795539325
31450,1566554400000,3.03,2.569675383969929,2.5696753839699293,2.5696753839699262,2.5696753839699253,2.9194909469173584,2.9743789458869956,3.475696500635425,2.433239661515663,2.451599999999999,2.443199999999999,2.4458999999999995,2.4297999999999997,2.392699999999999,2.3727999999999994,2.1635999999999997,1.2982961795539325
31451,1566558000000,2.89,3.6538583420750195,3.6538583420750195,3.653858342075016,3.653858342075016,2.9807937091909764,3.0799527430283313,3.6627808686511694,3.506844464697004,3.3261000000000003,3.3261000000000003,3.3598999999999997,3.3612999999999995,3.3636999999999984,3.3639999999999985,3.4137999999999993,1.2982961795539325
31452,1566561600000,3.07,3.1842304512297073,3.1842304512297086,3.1842304512297046,3.1842304512297046,3.194214191909218,2.889576091025372,3.5104025239996686,3.036401000928744,2.7255000000000003,2.6853999999999996,2.6847000000000003,2.736,2.6808000000000005,2.6899000000000006,2.7511000000000005,1.2982961795539325
31453,1566565200000,3.0,3.0931565684949462,3.09315656849495,3.093156568494945,3.0931565684949454,2.86370478099846,2.774207017137541,3.5483068116539256,2.948837207037598,2.7480999999999995,2.7337999999999996,2.7969,2.7969,2.7776,2.7763999999999998,2.7695000000000003,1.2982961795539325
31454,1566568800000,2.98,2.740441363086452,2.7404413630864535,2.7404413630864477,2.7404413630864495,2.872824551586513,2.767298872769847,3.4850264578927588,2.6156001229883254,2.8515000000000015,2.8350000000000013,2.857100000000001,2.8638000000000012,2.9067000000000007,2.9211000000000014,2.963,1.2982961795539325
31455,1566572400000,2.29,2.4463046813130305,2.4463046813130336,2.446304681313027,2.4463046813130296,2.6623090394900526,2.403932593860597,3.1966080350417116,2.332447931632845,2.179899999999999,2.1627999999999994,2.1476999999999995,2.1736999999999993,2.228499999999998,2.2314999999999983,1.9190999999999991,1.2982961795539325
31456,1566576000000,2.9,1.7409082868949826,1.7409082868949846,1.7409082868949781,1.7409082868949803,2.7688666321005377,2.3590564686347064,3.009985760693285,1.6405280914031977,1.9325999999999988,1.9337999999999989,1.9829999999999988,1.9829999999999988,1.989399999999999,2.0033999999999987,1.8083999999999998,1.2982961795539325
31457,1566579600000,1.95,2.320061465680426,2.320061465680429,2.320061465680424,2.3200614656804253,2.7427747152497712,2.312415975007203,2.9897124145420206,2.2265506939621527,1.5978999999999997,1.6041999999999996,1.5608999999999995,1.5608999999999995,1.6530999999999998,1.6447,1.6321999999999994,1.2982961795539325
31458,1566583200000,0.4,1.2549715226364375,1.2549715226364393,1.2549715226364349,1.2549715226364362,2.022837180619336,1.8965520593668188,2.1145642022339235,1.1736879850432707,0.9108999999999995,0.9105999999999994,0.9112999999999997,0.9134999999999996,0.8557999999999999,0.8540999999999999,0.5736999999999997,1.2982961795539325
31459,1566586800000,0.02,0.0,0.0,0.0,0.0,1.3216271558744905,0.8135071237380562,0.6388848551531444,0.0,0.05769999999999995,0.05769999999999995,0.05799999999999995,0.057899999999999945,0.05859999999999992,0.058399999999999924,0.06599999999999995,1.2982961795539325
31460,1566590400000,0.01,0.0,0.0,0.0,0.0,1.3338063733294785,0.8074996262464973,0.0,0.0,0.010100000000000007,0.010100000000000007,0.010100000000000007,0.010100000000000007,0.010300000000000007,0.010300000000000007,0.0006000000000000001,1.2982961795539325
31461,1566594000000,0.0,0.0,0.0,0.0,0.0,1.3179420197005336,0.773401918175229,0.0,0.0,0.009300000000000008,0.009300000000000008,0.009300000000000008,0.009300000000000008,0.009300000000000008,0.009300000000000008,0.0018000000000000002,1.2982961795539325
31462,1566597600000,0.0,0.07527613025763524,0.07527613025763596,0.07527613025763547,0.07527613025763452,0.9073870262022323,0.3256637016034658,0.0,0.004888325813124705,0.008700000000000006,0.008700000000000006,0.008700000000000006,0.008700000000000006,0.008700000000000006,0.008700000000000006,1.4233680834103643e-06,1.2982961795539325
31463,1566601200000,0.0,0.10170688156571406,0.10170688156571428,0.10170688156571472,0.10170688156571375,0.45911144872065,0.0,0.0,0.02829336489267531,0.0,0.0,0.0,0.0,0.0,0.0,1.4233680834103643e-06,1.2982961795539325
31464,1566604800000,0.0,0.110602272825429,0.11060227282542934,0.11060227282542989,0.11060227282542898,0.0,0.0,0.0,0.03923377576657128,0.0,0.0,0.0,0.0,0.0,0.0,1.4233680834103643e-06,1.2982961795539325
31465,1566608400000,0.0,0.1424698997350453,0.14246989973504554,0.14246989973504665,0.1424698997350457,0.0,0.0,0.0,0.06928702487284921,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,7.930214115781125e-08,1.2982961795539325
31466,1566612000000,0.0,0.23159289943772765,0.23159289943772832,0.23159289943772965,0.2315928994377281,0.0,0.0,0.0,0.16007080594613665,0.011500000000000008,0.011500000000000008,0.011500000000000008,0.011500000000000008,0.011800000000000008,0.011800000000000008,7.930214115781125e-08,1.2982961795539325
31467,1566615600000,0.01,0.28370700799755055,0.2837070079975511,0.28370700799755255,0.28370700799755133,0.0,0.0,0.0,0.20926213727306076,0.011700000000000009,0.011700000000000009,0.011600000000000008,0.011700000000000009,0.012000000000000009,0.012000000000000009,7.930214115781125e-08,1.2982961795539325
31468,1566619200000,0.04,0.3452597887690281,0.3452597887690289,0.3452597887690301,0.34525978876902885,1.4212070553821816,1.0347383504538303,0.27033151507720543,0.2648178941359749,0.1102999999999999,0.1102999999999999,0.10859999999999995,0.10859999999999995,0.08899999999999995,0.08969999999999993,0.07539999999999995,1.2982961795539325
31469,1566622800000,0.52,0.5349524675516595,0.5349524675516601,0.5349524675516601,0.5349524675516597,2.058689712454377,1.8876027233000472,1.3268575515502534,0.44706306785946825,0.5426,0.5456,0.5436000000000001,0.5436000000000001,0.5212000000000002,0.5205000000000002,0.43960000000000016,1.2982961795539325
31470,1566626400000,2.76,1.2325789000508949,1.2325789000508949,1.2325789000508953,1.2325789000508938,3.0805502720376534,2.602247982931001,2.658979871503469,1.1261565193987009,2.3354000000000004,2.3368,2.2880000000000003,2.2880000000000003,2.2634999999999996,2.2887,1.9877999999999993,1.2982961795539325
31471,1566630000000,5.71,3.4200425201973266,3.420042520197326,3.4200425201973266,3.4200425201973257,3.2161984818875364,3.4748528464916233,3.7385428922870734,3.2964969557210497,3.692399999999998,3.696599999999998,3.7718999999999983,3.7448999999999977,3.7853999999999983,3.785199999999998,3.5139,1.2982961795539325
31472,1566633600000,6.56,6.007063256850508,6.007063256850505,6.007063256850507,6.007063256850506,3.331571685718301,3.7238650121409793,4.071747388079129,5.860564052757164,5.879000000000001,5.893200000000002,5.902800000000002,5.9357000000000015,5.900900000000003,5.895300000000003,5.638900000000002,1.2982961795539325
31473,1566637200000,6.5,6.460404038605497,6.4604040386054935,6.4604040386054935,6.460404038605493,3.616760445314638,4.2103572366639614,4.5732131244120495,6.304510184013937,6.563299999999998,6.588499999999998,6.589899999999997,6.589899999999997,6.5692999999999975,6.5490999999999975,6.569000000000001,1.2982961795539325
31474,1566640800000,8.34,6.714364648179333,6.7143646481793295,6.714364648179326,6.7143646481793215,3.870968607844923,4.510572346034378,4.857408261601941,6.5221427163151064,7.390199999999997,7.390799999999998,7.360199999999997,7.351899999999998,7.252799999999999,7.265599999999997,7.124999999999997,1.2982961795539325
31475,1566644400000,8.24,8.497153663127712,8.497153663127706,8.497153663127701,8.497153663127698,4.00462951146392,4.56660461047127,4.841574033973176,8.28262872579678,8.118600000000002,8.118600000000002,8.114600000000001,8.112000000000002,8.104099999999999,8.1024,8.081300000000002,1.2982961795539325
31476,1566648000000,7.88,7.691178627741489,7.691178627741487,7.69117862774148,7.691178627741477,4.215977808568652,4.29048743998834,4.589524071149182,7.493084084025023,7.562599999999998,7.509899999999998,7.585799999999999,7.585799999999999,7.574099999999996,7.573299999999996,7.340199999999999,1.2982961795539325
31477,1566651600000,6.94,6.950064198527794,6.950064198527792,6.950064198527783,6.950064198527781,3.938344628670766,4.289339621013459,4.551083565725838,6.774267990404281,7.418600000000002,7.418600000000002,7.427900000000001,7.4266000000000005,7.436400000000001,7.425800000000001,6.848399999999998,1.2982961795539325
31478,1566655200000,7.55,5.634879790839269,5.63487979083927,5.63487979083926,5.634879790839262,3.899383958017176,4.078258528375029,4.477897278021029,5.490169424068153,5.704999999999999,5.704999999999999,5.762199999999999,5.762199999999999,5.762599999999999,5.736799999999999,5.270699999999998,1.2982961795539325
31479,1566658800000,5.7,6.049386730347883,6.0493867303478845,6.049386730347876,6.049386730347879,3.798607313840436,3.882526619755487,4.393622973268204,5.920957673893275,5.191699999999998,5.191699999999998,5.194199999999999,5.194199999999999,5.221499999999997,5.226099999999998,5.3553999999999995,1.2982961795539325
31480,1566662400000,3.12,4.042453353257328,4.042453353257331,4.0424533532573195,4.042453353257325,3.622723959471485,3.683522746619991,4.250100170770734,3.937377892753812,3.8104999999999984,3.806999999999998,3.809699999999998,3.8216999999999985,3.8421999999999996,3.8387999999999995,3.280299999999999,1.2982961795539325
31481,1566666000000,1.83,1.704011654241691,1.7040116542416939,1.7040116542416843,1.704011654241686,3.4825709921903947,3.2665798768060355,3.769141028843384,1.6169488833829295,2.066699999999999,2.083499999999999,2.1327999999999987,2.1443999999999988,2.0938999999999988,2.091099999999999,2.0576999999999996,1.2982961795539325
31482,1566669600000,0.31,0.7056466863034047,0.7056466863034092,0.7056466863034005,0.7056466863034021,2.3386063601452447,2.419662960222041,2.3658647314189705,0.6197366823625536,0.9511999999999994,0.9511999999999994,0.9467999999999995,0.9467999999999995,0.9161999999999999,0.9150999999999999,0.5518999999999998,1.2982961795539325
31483,1566673200000,0.02,0.0,0.0,0.0,0.0,1.475967673351849,1.0975849915798332,0.6194511798826707,0.0,0.01830000000000001,0.01830000000000001,0.01810000000000001,0.01810000000000001,0.01860000000000001,0.01860000000000001,0.015000000000000008,1.2982961795539325
31484,1566676800000,0.01,0.0,0.0,0.0,0.0,1.3578674539041518,0.8485932149670314,0.0,0.0,0.011500000000000008,0.011500000000000008,0.011500000000000008,0.011500000000000008,0.011500000000000008,0.011500000000000008,0.0005,1.2982961795539325
31485,1566680400000,0.0,0.0,0.0,0.0,0.0,1.211866473855719,0.6112933265078286,0.0,0.0,0.010600000000000007,0.010600000000000007,0.010600000000000007,0.010600000000000007,0.010900000000000007,0.010900000000000007,0.0022,1.2982961795539325
31486,1566684000000,0.0,0.03232653362402238,0.0323265336240226,0.03232653362402349,0.03232653362402188,0.8211450456612177,0.06479071302163797,0.0,0.0,0.009800000000000007,0.009800000000000007,0.009800000000000007,0.009800000000000007,0.009900000000000006,0.009900000000000006,1.4233680834103643e-06,1.2982961795539325
31487,1566687600000,0.0,0.11337966263352395,0.11337966263352439,0.11337966263352506,0.1133796626335234,0.7022967380548866,0.1477482536907937,0.0,0.03139340378452227,0.0,0.0,0.0,0.0,0.0,0.0,1.4233680834103643e-06,1.2982961795539325
31488,1566691200000,0.0,0.10566260926466242,0.10566260926466231,0.1056626092646642,0.10566260926466228,0.0,0.0,0.0,0.021951596751348834,0.0001,0.0001,0.0001,0.0001,0.0,0.0,1.4233680834103643e-06,1.2982961795539325
31489,1566694800000,0.0,0.16545053490806816,0.1654505349080686,0.16545053490806882,0.16545053490806821,0.0,0.0,0.0,0.08332443071830653,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,7.930214115781125e-08,1.2982961795539325
31490,1566698400000,0.0,0.2131526849081402,0.21315268490814032,0.21315268490814265,0.2131526849081406,0.0,0.0,0.0,0.12926601483474798,0.011600000000000008,0.011600000000000008,0.011600000000000008,0.011600000000000008,0.012000000000000009,0.012000000000000009,7.930214115781125e-08,1.2982961795539325
31491,1566702000000,0.01,0.2712943391561311,0.27129433915613166,0.27129433915613266,0.27129433915613166,0.0,0.0,0.0,0.18686437602136063,0.011800000000000008,0.011800000000000008,0.011800000000000008,0.011800000000000008,0.012000000000000009,0.012000000000000009,7.930214115781125e-08,1.2982961795539325
31492,1566705600000,0.02,0.3488580016727647,0.3488580016727652,0.3488580016727667,0.34885800167276537,1.4234911683655136,1.0477853658876146,0.3300794404048767,0.2608525739311194,0.11829999999999993,0.11789999999999992,0.11619999999999996,0.11699999999999995,0.09699999999999986,0.09839999999999988,0.07749999999999997,1.2982961795539325
31493,1566709200000,0.38,0.47772462963174556,0.4777246296317464,0.477724629631747,0.47772462963174583,1.8159225965085912,1.6029192720062295,1.0975746490093625,0.37978877541566325,0.43250000000000005,0.4301,0.43000000000000005,0.43750000000000006,0.44170000000000015,0.4387000000000002,0.3289999999999999,1.2982961795539325
31494,1566712800000,3.14,1.1093733881375936,1.1093733881375938,1.109373388137593,1.1093733881375925,3.3663693290971444,2.8603482199818084,2.607091208203334,1.0027024643615943,2.0902000000000007,2.0902000000000007,2.0955,2.0955,2.1737,2.1739000000000006,1.5524999999999998,1.2982961795539325
31495,1566716400000,5.71,4.022644463299249,4.0226444632992475,4.022644463299247,4.022644463299246,3.5471545688832524,3.8844681079844405,4.124786091641337,3.8876958796675183,5.565499999999998,5.565499999999998,5.548399999999999,5.548399999999999,5.551199999999999,5.536199999999999,4.5897999999999985,1.2982961795539325
31496,1566720000000,7.09,6.413976927335131,6.413976927335126,6.413976927335129,6.413976927335126,3.707514370110034,4.152984883035561,4.366897251219316,6.247752087678318,6.725299999999996,6.725299999999996,6.783799999999997,6.783799999999997,6.871499999999995,6.864499999999996,6.5025999999999975,1.2982961795539325
31497,1566723600000,7.78,7.58391079341217,7.583910793412164,7.583910793412167,7.58391079341216,3.9135641720048397,4.448362199079755,4.784863534873175,7.390521435387341,7.763200000000003,7.763200000000003,7.719800000000003,7.735500000000003,7.7396,7.7384,7.3855,1.2982961795539325
31498,1566727200000,8.55,8.086183986178227,8.086183986178224,8.08618398617822,8.086183986178213,4.20323816988053,4.780647958600053,5.126797909456606,7.881308948703838,8.349100000000004,8.310700000000002,8.3204,8.3204,8.2698,8.305900000000001,7.912599999999998,1.2982961795539325
31499,1566730800000,9.13,8.608293854138449,8.608293854138442,8.608293854138438,8.608293854138434,4.336974648477335,4.814792599537039,5.07609735133626,8.396537816771662,8.480799999999995,8.480799999999995,8.502799999999997,8.501799999999996,8.5392,8.526,8.6521,1.2982961795539325
31500,1566734400000,8.8,8.82228160567104,8.822281605671037,8.82228160567103,8.822281605671026,4.756899088672641,4.787048658152688,5.016180824012373,8.61775139361648,8.466399999999998,8.466399999999998,8.477299999999996,8.485599999999998,8.4729,8.5368,8.790199999999999,1.2982961795539325
31501,1566738000000,8.72,7.9835417228742225,7.983541722874219,7.98354172287421,7.983541722874207,4.4110125819354336,4.64345535651022,4.874682415902371,7.7991179255136425,8.461799999999993,8.461799999999993,8.394199999999994,8.394199999999994,8.502399999999996,8.484299999999996,8.650099999999998,1.2982961795539325
31502,1566741600000,7.9,7.407027934462375,7.407027934462375,7.4070279344623655,7.4070279344623655,4.307548505833647,4.450614872268506,4.769287423282929,7.249925032598001,8.499399999999993,8.499399999999993,8.419599999999992,8.419599999999992,8.490299999999994,8.482399999999995,8.764699999999994,1.2982961795539325
31503,1566745200000,6.01,6.137705473598108,6.137705473598108,6.137705473598099,6.137705473598101,4.228886013677242,4.249235862375706,4.660983388259945,6.016189192930575,5.875800000000001,5.8761,5.889600000000001,5.889100000000001,5.848699999999997,5.847699999999998,5.9947,1.2982961795539325
31504,1566748800000,3.21,4.1546901994753025,4.154690199475305,4.1546901994752945,4.154690199475298,3.98822079791848,3.9035341295844748,4.402759775096602,4.059047954781429,4.0398000000000005,4.0398000000000005,4.0848,4.091200000000001,4.1004000000000005,4.0804,3.6940999999999993,1.2982961795539325
31505,1566752400000,1.13,1.6623673945231356,1.66236739452314,1.6623673945231303,1.6623673945231312,3.685268627515076,3.4107177471888073,3.856332549127171,1.5871200912518117,2.1381999999999994,2.1381999999999994,2.1456999999999997,2.1456999999999997,2.134199999999999,2.1414999999999993,2.0899999999999994,1.2982961795539325
31506,1566756000000,0.44,0.05791796822634887,0.05791796822635331,0.05791796822634421,0.057917968226345984,2.470404542237368,2.5279268768358762,1.872858988375623,0.0,0.2824999999999999,0.28179999999999994,0.27709999999999996,0.27709999999999996,0.2879999999999999,0.28899999999999987,0.24190000000000006,1.2982961795539325
31507,1566759600000,0.01,0.0,0.0,0.0,0.0,1.261827652238302,0.9315415630388268,0.7513046898946035,0.0,0.05639999999999997,0.05509999999999997,0.05539999999999998,0.05669999999999997,0.05269999999999995,0.05309999999999995,0.038999999999999965,1.2982961795539325
31508,1566763200000,0.01,0.0,0.0,0.0,0.0,1.3266088469161597,0.7846701112258978,0.0,0.0,0.011800000000000008,0.011800000000000008,0.011800000000000008,0.011800000000000008,0.011500000000000008,0.011500000000000008,0.0005,1.2982961795539325
31509,1566766800000,0.0,0.0,0.0,0.0,0.0,1.2002472489168052,0.5701811170526458,0.0,0.0,0.010500000000000008,0.010500000000000008,0.010500000000000008,0.010500000000000008,0.010700000000000008,0.010600000000000007,0.003200000000000001,1.2982961795539325
31510,1566770400000,0.0,0.0455820475389761,0.04558204753897677,0.04558204753897677,0.0455820475389756,0.9423323598791347,0.22637508042764487,0.0,0.0,0.009900000000000006,0.009900000000000006,0.009800000000000007,0.009900000000000006,0.009900000000000006,0.009900000000000006,1.4233680834103643e-06,1.2982961795539325
31511,1566774000000,0.0,0.04320248561158002,0.04320248561158069,0.043202485611580244,0.04320248561158002,0.3169978779262008,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,1.4233680834103643e-06,1.2982961795539325
31512,1566777600000,0.0,0.11912411214976304,0.11912411214976326,0.11912411214976437,0.11912411214976282,0.0,0.0,0.0,0.0421911677167941,0.0,0.0,0.0,0.0,0.0,0.0,1.4233680834103643e-06,1.2982961795539325
31513,1566781200000,0.0,0.17887483548394556,0.17887483548394567,0.17887483548394734,0.17887483548394567,0.0,0.0,0.0,0.10376614076149693,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,7.930214115781125e-08,1.2982961795539325
31514,1566784800000,0.0,0.2679606328774049,0.26796063287740535,0.267960632877406,0.26796063287740507,0.046854943076055644,0.0,0.0,0.1947453996182804,0.011400000000000007,0.011300000000000008,0.011400000000000007,0.011300000000000008,0.011800000000000008,0.011800000000000008,7.930214115781125e-08,1.2982961795539325
31515,1566788400000,0.01,0.29278145149301604,0.2927814514930164,0.2927814514930178,0.2927814514930167,0.0,0.0,0.0,0.21383124840565682,0.011600000000000008,0.011600000000000008,0.011600000000000008,0.011600000000000008,0.011800000000000008,0.011900000000000008,7.930214115781125e-08,1.2982961795539325
31516,1566792000000,0.02,0.39556907042098843,0.39556907042098916,0.3955690704209891,0.39556907042098877,1.6715211067263653,1.3811764307729546,0.44750679860401166,0.31524319000679757,0.10229999999999992,0.10229999999999992,0.10159999999999991,0.10509999999999992,0.0834,0.08349999999999998,0.06849999999999996,1.2982961795539325
31517,1566795600000,0.42,0.5189946981545174,0.5189946981545178,0.5189946981545184,0.5189946981545175,2.0233741487685872,1.8409575209418683,1.2584770543105752,0.4278649878947687,0.41929999999999995,0.41989999999999994,0.42400000000000004,0.4235,0.4256000000000001,0.4350000000000002,0.3236999999999998,1.2982961795539325
31518,1566799200000,2.57,1.201643132889811,1.2016431328898114,1.20164313288981,1.2016431328898094,3.4368079772525757,2.9769165666381783,2.7620621827124996,1.0974497079301337,2.4124000000000003,2.4118000000000004,2.3886999999999996,2.3893,2.5548,2.5487,1.8059,1.2982961795539325
31519,1566802800000,5.65,3.565958557146148,3.565958557146146,3.5659585571461454,3.565958557146143,3.5645370136538723,3.902210979005648,4.063057644807488,3.4328211187897932,5.072199999999999,5.0714999999999995,5.127499999999999,5.115899999999999,5.124399999999997,5.123299999999997,4.2172,1.2982961795539325
31520,1566806400000,6.92,6.64212322200441,6.642123222004406,6.642123222004405,6.642123222004402,3.854765040080637,4.328024025564439,4.5641874858044265,6.47571511947425,7.192599999999995,7.192599999999995,7.249699999999997,7.260099999999998,7.2796999999999965,7.270899999999997,6.809399999999998,1.2982961795539325
31521,1566810000000,7.33,7.782477728112085,7.7824777281120765,7.7824777281120765,7.782477728112073,4.161905767841601,4.680406450700449,5.041872683967126,7.589384300244748,7.2886,7.2886,7.360199999999999,7.360199999999999,7.242899999999999,7.240199999999999,7.0762000000000045,1.2982961795539325
31522,1566813600000,7.61,8.053246067475026,8.053246067475019,8.053246067475015,8.053246067475008,4.395063884912723,4.888056738098278,5.243350732051231,7.84181770585539,8.2859,8.2859,8.3108,8.3108,8.275699999999999,8.271199999999999,7.576799999999999,1.2982961795539325
31523,1566817200000,7.93,8.140267836960577,8.140267836960572,8.140267836960565,8.140267836960561,4.632485794806766,4.964901500542238,5.226567247895501,7.9273186439831616,8.321200000000005,8.321200000000005,8.313400000000005,8.313400000000005,8.252200000000004,8.246800000000004,7.544500000000003,1.2982961795539325
31524,1566820800000,8.23,8.124504144047231,8.124504144047226,8.124504144047219,8.124504144047211,4.9594803741149995,4.868977133823101,5.108646333516635,7.92028267741595,8.2836,8.2836,8.287699999999997,8.287699999999997,8.213699999999998,8.230399999999998,7.802300000000005,1.2982961795539325
31525,1566824400000,8.57,7.808025927734824,7.808025927734821,7.808025927734813,7.8080259277348105,4.554887065866212,4.711094440960553,4.970381090565035,7.629501852901231,8.094200000000003,8.094200000000003,8.103600000000002,8.101200000000002,8.0971,8.0944,7.5975000000000055,1.2982961795539325
31526,1566828000000,7.24,7.508574475655572,7.508574475655571,7.508574475655563,7.508574475655564,4.287451159998321,4.4473121652449485,4.797606504510881,7.353107893733775,8.339699999999995,8.305099999999994,8.208499999999994,8.223199999999993,8.401999999999997,8.321499999999999,8.2073,1.2982961795539325
31527,1566831600000,5.98,5.650137416034985,5.650137416034986,5.650137416034975,5.650137416034979,4.2166341983245745,4.232003047275761,4.666210297557062,5.534219964925337,5.545199999999998,5.545199999999998,5.488499999999997,5.488499999999997,5.598899999999995,5.5902999999999965,5.7171999999999965,1.2982961795539325
31528,1566835200000,2.81,4.297721107517615,4.297721107517618,4.297721107517607,4.29772110751761,4.048098286898921,3.92748858299229,4.444913748580456,4.205667430604249,4.0753,4.0795,4.1194,4.1194,4.0894,4.085300000000001,3.7557,1.2982961795539325
31529,1566838800000,1.63,1.389356671778587,1.38935667177859,1.3893566717785788,1.389356671778582,3.806899363719853,3.4593113932404917,3.866622062034133,1.321714895227957,1.5653999999999995,1.5667999999999995,1.5740999999999994,1.5848999999999995,1.5080999999999989,1.5001999999999986,1.5333999999999992,1.2982961795539325
